"Дата","Регион","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день"
11.05.2020,Челябинская область,1118,263,4,0,77,14
11.05.2020,Чечня,787,445,8,0,28,23
11.05.2020,Чувашия,1220,255,8,0,76,50
11.05.2020,Чукотский АО,31,11,0,0,1,0
11.05.2020,Ямало-Ненецкий АО,1239,178,3,0,62,12
11.05.2020,Ярославская область,1192,198,11,0,78,36
12.05.2020,Адыгея,252,184,7,0,11,11
12.05.2020,Алтай,56,25,0,0,2,7
12.05.2020,Алтайский край,727,290,3,0,20,66
12.05.2020,Амурская область,169,30,1,0,17,6
12.05.2020,Архангельская область,494,164,3,0,37,1
12.05.2020,Астраханская область,806,209,7,1,42,28
12.05.2020,Башкортостан,1647,436,16,1,80,1
12.05.2020,Белгородская область,852,208,8,2,54,0
12.05.2020,Брянская область,1753,592,29,7,75,56
12.05.2020,Бурятия,659,200,5,0,39,12
12.05.2020,Владимирская область,1387,103,15,0,61,3
12.05.2020,Волгоградская область,1135,316,12,0,74,2
12.05.2020,Вологодская область,317,106,1,0,19,2
12.05.2020,Воронежская область,943,355,12,0,44,13
12.05.2020,Дагестан,2888,1008,23,3,116,40
12.05.2020,Еврейская АО,188,39,1,0,3,0
12.05.2020,Забайкальский край,364,132,1,1,20,17
12.05.2020,Ивановская область,911,186,12,1,68,6
12.05.2020,Ингушетия,1290,321,29,0,45,34
12.05.2020,Иркутская область,333,94,4,0,20,9
12.05.2020,Кабардино-Балкария,1401,261,4,1,76,38
12.05.2020,Калининградская область,772,216,11,0,19,9
12.05.2020,Калмыкия,497,146,6,0,3,17
12.05.2020,Калужская область,1924,261,15,0,96,7
12.05.2020,Камчатский край,398,61,0,0,14,10
12.05.2020,Карачаево-Черкессия,549,118,3,0,10,32
12.05.2020,Карелия,171,40,0,0,11,5
12.05.2020,Кемеровская область,260,80,7,0,9,1
12.05.2020,Кировская область,876,324,5,0,41,61
12.05.2020,Коми,847,287,15,0,3,35
12.05.2020,Костромская область,384,119,3,0,12,4
12.05.2020,Краснодарский край,2126,697,22,0,99,35
12.05.2020,Красноярский край,1428,375,15,0,227,90
12.05.2020,Крым,202,64,2,0,9,0
12.05.2020,Курганская область,84,37,0,0,5,2
12.05.2020,Курская область,1554,329,6,0,70,28
12.05.2020,Ленинградская область,1640,466,6,0,74,16
12.05.2020,Липецкая область,944,194,3,0,47,1
12.05.2020,Магаданская область,157,87,3,0,2,4
12.05.2020,Марий Эл,964,648,6,1,36,25
12.05.2020,Мордовия,1225,237,8,0,35,0
12.05.2020,Москва,121301,19642,1179,55,5392,1820
12.05.2020,Московская область,22700,1582,219,10,1063,193
12.05.2020,Мурманская область,2428,312,5,0,12,21
12.05.2020,Ненецкий АО,50,1,0,0,0,0
12.05.2020,Нижегородская область,5087,744,32,1,354,50
12.05.2020,Новгородская область,541,117,5,0,27,9
12.05.2020,Новосибирская область,1226,338,16,1,55,24
12.05.2020,Омская область,332,59,7,0,30,1
12.05.2020,Оренбургская область,1039,345,5,0,53,14
12.05.2020,Орловская область,1148,262,10,1,61,5
12.05.2020,Пензенская область,837,440,10,0,35,38
12.05.2020,Пермский край,781,413,12,1,28,12
12.05.2020,Приморский край,955,240,12,2,48,27
12.05.2020,Псковская область,328,67,8,0,20,0
12.05.2020,Ростовская область,1946,455,24,2,95,48
12.05.2020,Рязанская область,1842,239,7,2,98,15
12.05.2020,Самарская область,1083,148,9,0,66,13
12.05.2020,Санкт-Петербург,8050,1784,58,2,339,103
12.05.2020,Саратовская область,1232,242,5,0,64,5
12.05.2020,Саха (Якутия),606,139,4,0,55,19
12.05.2020,Сахалинская область,41,20,0,0,3,0
12.05.2020,Свердловская область,2163,382,3,0,211,99
12.05.2020,Севастополь,129,28,2,0,3,4
12.05.2020,Северная Осетия,1723,305,12,2,76,9
12.05.2020,Смоленская область,911,266,9,2,9,2
12.05.2020,Ставропольский край,1125,325,21,1,41,24
12.05.2020,Тамбовская область,1483,314,2,0,80,21
12.05.2020,Татарстан,1832,640,6,1,71,180
12.05.2020,Тверская область,932,373,10,0,34,29
12.05.2020,Томская область,294,58,3,0,15,2
12.05.2020,Тульская область,1971,333,14,2,90,9
12.05.2020,Тыва,144,30,0,0,51,1
12.05.2020,Тюменская область,902,309,6,1,70,9
12.05.2020,Удмуртия,395,151,12,0,6,22
12.05.2020,Ульяновская область,886,152,4,0,38,0
12.05.2020,Хабаровский край,977,407,7,0,42,42
12.05.2020,Хакасия,503,102,8,0,37,6
12.05.2020,ХМАО – Югра,822,265,6,2,45,13
12.05.2020,Челябинская область,1212,301,4,0,94,38
12.05.2020,Чечня,813,445,9,1,26,0
12.05.2020,Чувашия,1282,302,8,0,62,47
12.05.2020,Чукотский АО,31,13,0,0,0,2
12.05.2020,Ямало-Ненецкий АО,1311,179,3,0,72,1
12.05.2020,Ярославская область,1275,198,11,0,83,0
13.05.2020,Адыгея,271,187,8,1,19,3
13.05.2020,Алтай,60,26,0,0,4,1
13.05.2020,Алтайский край,770,343,3,0,43,53
13.05.2020,Амурская область,182,35,1,0,13,5
13.05.2020,Архангельская область,513,201,3,0,19,37
13.05.2020,Астраханская область,850,245,7,0,44,36
13.05.2020,Башкортостан,1696,466,16,0,49,30
13.05.2020,Белгородская область,942,228,8,0,90,20
13.05.2020,Брянская область,1826,670,30,1,73,78
13.05.2020,Бурятия,687,237,5,0,28,37
13.05.2020,Владимирская область,1459,103,15,0,72,0
13.05.2020,Волгоградская область,1259,329,13,1,124,13
13.05.2020,Вологодская область,334,113,1,0,17,7
13.05.2020,Воронежская область,983,428,12,0,40,73
13.05.2020,Дагестан,2997,1107,26,3,109,99
13.05.2020,Еврейская АО,212,48,1,0,24,9
13.05.2020,Забайкальский край,386,140,1,0,22,8
13.05.2020,Ивановская область,921,232,12,0,10,46
13.05.2020,Ингушетия,1333,331,32,3,43,10
13.05.2020,Иркутская область,353,100,4,0,20,6
13.05.2020,Кабардино-Балкария,1475,294,6,2,74,33
13.05.2020,Калининградская область,812,247,11,0,40,31
13.05.2020,Калмыкия,532,168,6,0,35,22
13.05.2020,Калужская область,2018,346,19,4,94,85
13.05.2020,Камчатский край,418,69,1,1,20,8
13.05.2020,Карачаево-Черкессия,561,125,3,0,12,7
13.05.2020,Карелия,176,43,1,1,5,3
13.05.2020,Кемеровская область,269,86,7,0,9,6
13.05.2020,Кировская область,896,339,5,0,20,15
13.05.2020,Коми,859,330,16,1,12,43
13.05.2020,Костромская область,402,128,3,0,18,9
13.05.2020,Краснодарский край,2222,741,22,0,96,44
13.05.2020,Красноярский край,1521,425,15,0,93,50
13.05.2020,Крым,209,81,2,0,7,17
13.05.2020,Курганская область,86,38,0,0,2,1
13.05.2020,Курская область,1621,369,6,0,67,40
13.05.2020,Ленинградская область,1706,502,6,0,66,36
13.05.2020,Липецкая область,990,207,3,0,46,13
13.05.2020,Магаданская область,162,90,3,0,5,3
13.05.2020,Марий Эл,996,696,7,1,32,48
13.05.2020,Мордовия,1262,252,9,1,37,15
13.05.2020,Москва,126004,21506,1232,53,4703,1864
13.05.2020,Московская область,23662,1745,226,7,962,163
13.05.2020,Мурманская область,2471,357,5,0,43,45
13.05.2020,Ненецкий АО,50,4,0,0,0,3
13.05.2020,Нижегородская область,5358,764,35,3,271,20
13.05.2020,Новгородская область,555,132,5,0,14,15
13.05.2020,Новосибирская область,1300,404,16,0,74,66
13.05.2020,Омская область,355,68,7,0,23,9
13.05.2020,Оренбургская область,1089,390,5,0,50,45
13.05.2020,Орловская область,1207,294,10,0,59,32
13.05.2020,Пензенская область,879,497,10,0,42,57
13.05.2020,Пермский край,829,467,12,0,48,54
13.05.2020,Приморский край,1008,268,12,0,53,28
13.05.2020,Псковская область,339,96,8,0,11,29
13.05.2020,Ростовская область,2033,506,25,1,87,51
13.05.2020,Рязанская область,1939,294,7,0,97,55
13.05.2020,Самарская область,1162,174,9,0,79,26
13.05.2020,Санкт-Петербург,8485,1848,63,5,435,64
13.05.2020,Саратовская область,1317,244,6,1,85,2
13.05.2020,Саха (Якутия),652,189,4,0,46,50
13.05.2020,Сахалинская область,42,22,0,0,1,2
13.05.2020,Свердловская область,2298,427,3,0,135,45
13.05.2020,Севастополь,130,35,2,0,1,7
13.05.2020,Северная Осетия,1801,386,13,1,78,81
13.05.2020,Смоленская область,1008,287,9,0,97,21
13.05.2020,Ставропольский край,1176,380,21,0,51,55
13.05.2020,Тамбовская область,1568,358,3,1,85,44
13.05.2020,Татарстан,1919,740,6,0,87,100
13.05.2020,Тверская область,942,417,10,0,10,44
13.05.2020,Томская область,311,67,4,1,17,9
13.05.2020,Тульская область,2060,393,14,0,89,60
13.05.2020,Тыва,157,43,1,1,13,13
13.05.2020,Тюменская область,977,315,6,0,75,6
13.05.2020,Удмуртия,395,166,12,0,0,15
13.05.2020,Ульяновская область,932,182,5,1,46,30
13.05.2020,Хабаровский край,1023,421,7,0,46,14
13.05.2020,Хакасия,524,146,9,1,21,44
13.05.2020,ХМАО – Югра,865,291,6,0,43,26
13.05.2020,Челябинская область,1263,311,4,0,51,10
13.05.2020,Чечня,841,474,9,0,28,29
13.05.2020,Чувашия,1360,334,8,0,78,32
13.05.2020,Чукотский АО,35,15,0,0,4,2
13.05.2020,Ямало-Ненецкий АО,1360,194,3,0,49,15
13.05.2020,Ярославская область,1363,207,11,0,88,9
14.05.2020,Адыгея,276,207,8,0,5,20
14.05.2020,Алтай,63,30,0,0,3,4
14.05.2020,Алтайский край,809,378,3,0,39,35
14.05.2020,Амурская область,194,41,1,0,12,6
14.05.2020,Архангельская область,554,212,3,0,41,11
14.05.2020,Астраханская область,895,274,7,0,45,29
14.05.2020,Башкортостан,1784,518,16,0,88,52
14.05.2020,Белгородская область,994,269,8,0,52,41
14.05.2020,Брянская область,1908,748,30,0,82,78
14.05.2020,Бурятия,736,256,5,0,49,19
14.05.2020,Владимирская область,1504,149,15,0,45,46
14.05.2020,Волгоградская область,1355,385,13,0,96,56
14.05.2020,Вологодская область,346,165,2,1,12,52
14.05.2020,Воронежская область,1028,494,12,0,45,66
14.05.2020,Дагестан,3095,1318,26,0,98,211
14.05.2020,Еврейская АО,218,49,1,0,6,1
14.05.2020,Забайкальский край,432,157,1,0,46,17
14.05.2020,Ивановская область,1023,272,12,0,102,40
14.05.2020,Ингушетия,1372,331,33,1,39,0
14.05.2020,Иркутская область,379,105,4,0,26,5
14.05.2020,Кабардино-Балкария,1548,310,7,1,73,16
14.05.2020,Калининградская область,848,277,11,0,36,30
14.05.2020,Калмыкия,567,183,6,0,35,15
14.05.2020,Калужская область,2115,404,19,0,97,58
14.05.2020,Камчатский край,429,69,1,0,11,0
14.05.2020,Карачаево-Черкессия,588,128,3,0,27,3
14.05.2020,Карелия,188,49,1,0,12,6
14.05.2020,Кемеровская область,282,92,7,0,13,6
14.05.2020,Кировская область,911,404,5,0,15,65
14.05.2020,Коми,867,360,16,0,8,30
14.05.2020,Костромская область,433,142,3,0,31,14
14.05.2020,Краснодарский край,2319,858,24,2,97,117
14.05.2020,Красноярский край,1542,458,15,0,21,33
14.05.2020,Крым,239,86,2,0,30,5
14.05.2020,Курганская область,95,40,0,0,9,2
14.05.2020,Курская область,1697,399,6,0,76,30
14.05.2020,Ленинградская область,1775,558,6,0,69,56
14.05.2020,Липецкая область,1036,234,3,0,46,27
14.05.2020,Магаданская область,163,97,3,0,1,7
14.05.2020,Марий Эл,1033,758,7,0,37,62
14.05.2020,Мордовия,1296,312,9,0,34,60
14.05.2020,Москва,130716,23327,1290,58,4712,1821
14.05.2020,Московская область,24580,1987,240,14,918,242
14.05.2020,Мурманская область,2492,448,6,1,21,91
14.05.2020,Ненецкий АО,50,7,0,0,0,3
14.05.2020,Нижегородская область,5596,1085,37,2,238,321
14.05.2020,Новгородская область,570,144,5,0,15,12
14.05.2020,Новосибирская область,1376,455,16,0,76,51
14.05.2020,Омская область,389,70,7,0,34,2
14.05.2020,Оренбургская область,1178,415,5,0,89,25
14.05.2020,Орловская область,1264,327,10,0,57,33
14.05.2020,Пензенская область,924,548,10,0,45,51
14.05.2020,Пермский край,871,504,12,0,42,37
14.05.2020,Приморский край,1057,307,12,0,49,39
14.05.2020,Псковская область,351,102,8,0,12,6
14.05.2020,Ростовская область,2111,578,25,0,78,72
14.05.2020,Рязанская область,2028,317,7,0,89,23
14.05.2020,Самарская область,1246,194,9,0,84,20
14.05.2020,Санкт-Петербург,8945,1899,69,6,460,51
14.05.2020,Саратовская область,1413,277,6,0,96,33
14.05.2020,Саха (Якутия),687,211,4,0,35,22
14.05.2020,Сахалинская область,44,25,0,0,2,3
14.05.2020,Свердловская область,2362,501,4,1,64,74
14.05.2020,Севастополь,132,56,2,0,2,21
14.05.2020,Северная Осетия,1871,797,13,0,70,411
14.05.2020,Смоленская область,1044,302,10,1,36,15
14.05.2020,Ставропольский край,1248,408,23,2,72,28
14.05.2020,Тамбовская область,1654,435,3,0,86,77
14.05.2020,Татарстан,1980,890,6,0,61,150
14.05.2020,Тверская область,962,440,10,0,20,23
14.05.2020,Томская область,320,69,4,0,9,2
14.05.2020,Тульская область,2158,482,16,2,98,89
14.05.2020,Тыва,196,43,1,0,39,0
14.05.2020,Тюменская область,1018,323,6,0,41,8
14.05.2020,Удмуртия,402,180,12,0,7,14
14.05.2020,Ульяновская область,1012,222,5,0,80,40
14.05.2020,Хабаровский край,1074,451,7,0,51,30
14.05.2020,Хакасия,532,154,9,0,8,8
14.05.2020,ХМАО – Югра,926,342,6,0,61,51
14.05.2020,Челябинская область,1307,360,5,1,44,49
14.05.2020,Чечня,865,502,9,0,24,28
14.05.2020,Чувашия,1439,344,8,0,79,10
14.05.2020,Чукотский АО,36,15,0,0,1,0
14.05.2020,Ямало-Ненецкий АО,1433,198,3,0,73,4
14.05.2020,Ярославская область,1450,213,11,0,87,6
15.05.2020,Адыгея,307,214,8,0,31,7
15.05.2020,Алтай,65,30,0,0,2,0
15.05.2020,Алтайский край,847,422,3,0,38,44
15.05.2020,Амурская область,204,44,1,0,10,3
15.05.2020,Архангельская область,586,229,3,0,32,17
15.05.2020,Астраханская область,945,294,7,0,50,20
15.05.2020,Башкортостан,1874,524,16,0,90,6
15.05.2020,Белгородская область,1073,299,9,1,79,30
15.05.2020,Брянская область,1995,834,30,0,87,86
15.05.2020,Бурятия,824,277,6,1,88,21
15.05.2020,Владимирская область,1592,149,15,0,88,0
15.05.2020,Волгоградская область,1445,407,13,0,90,22
15.05.2020,Вологодская область,361,172,2,0,15,7
15.05.2020,Воронежская область,1074,552,12,0,46,58
15.05.2020,Дагестан,3192,1490,27,1,97,172
15.05.2020,Еврейская АО,222,60,2,1,4,11
15.05.2020,Забайкальский край,454,178,2,1,22,21
15.05.2020,Ивановская область,1124,307,13,1,101,35
15.05.2020,Ингушетия,1407,337,35,2,35,6
15.05.2020,Иркутская область,474,117,4,0,95,12
15.05.2020,Кабардино-Балкария,1619,319,7,0,71,9
15.05.2020,Калининградская область,881,323,11,0,33,46
15.05.2020,Калмыкия,618,195,6,0,51,12
15.05.2020,Калужская область,2213,438,19,0,98,34
15.05.2020,Камчатский край,443,111,1,0,14,42
15.05.2020,Карачаево-Черкессия,614,129,3,0,26,1
15.05.2020,Карелия,194,49,1,0,6,0
15.05.2020,Кемеровская область,296,99,7,0,14,7
15.05.2020,Кировская область,932,452,5,0,21,48
15.05.2020,Коми,882,387,16,0,15,27
15.05.2020,Костромская область,452,168,3,0,19,26
15.05.2020,Краснодарский край,2418,979,24,0,99,121
15.05.2020,Красноярский край,1590,500,16,1,48,42
15.05.2020,Крым,245,89,2,0,6,3
15.05.2020,Курганская область,103,43,0,0,8,3
15.05.2020,Курская область,1777,436,7,1,80,37
15.05.2020,Ленинградская область,1841,593,7,1,66,35
15.05.2020,Липецкая область,1083,258,3,0,47,24
15.05.2020,Магаданская область,171,98,3,0,8,1
15.05.2020,Марий Эл,1078,809,7,0,45,51
15.05.2020,Мордовия,1323,350,9,0,27,38
15.05.2020,Москва,135464,24562,1358,68,4748,1235
15.05.2020,Московская область,25525,2468,253,13,945,481
15.05.2020,Мурманская область,2551,489,6,0,59,41
15.05.2020,Ненецкий АО,52,7,0,0,2,0
15.05.2020,Нижегородская область,5903,1220,40,3,307,135
15.05.2020,Новгородская область,584,158,5,0,14,14
15.05.2020,Новосибирская область,1447,526,18,2,71,71
15.05.2020,Омская область,436,74,7,0,47,4
15.05.2020,Оренбургская область,1208,528,5,0,30,113
15.05.2020,Орловская область,1329,362,10,0,65,35
15.05.2020,Пензенская область,985,658,10,0,61,110
15.05.2020,Пермский край,921,540,13,1,50,36
15.05.2020,Приморский край,1110,340,12,0,53,33
15.05.2020,Псковская область,367,112,8,0,16,10
15.05.2020,Ростовская область,2200,629,25,0,89,51
15.05.2020,Рязанская область,2123,352,7,0,95,35
15.05.2020,Самарская область,1302,233,9,0,56,39
15.05.2020,Санкт-Петербург,9486,2005,74,5,541,106
15.05.2020,Саратовская область,1526,321,7,1,113,44
15.05.2020,Саха (Якутия),722,246,4,0,35,35
15.05.2020,Сахалинская область,45,27,0,0,1,2
15.05.2020,Свердловская область,2466,546,5,1,104,45
15.05.2020,Севастополь,135,65,2,0,3,9
15.05.2020,Северная Осетия,1943,903,13,0,72,106
15.05.2020,Смоленская область,1105,326,10,0,61,24
15.05.2020,Ставропольский край,1308,462,26,3,60,54
15.05.2020,Тамбовская область,1737,471,3,0,83,36
15.05.2020,Татарстан,2064,1006,6,0,84,116
15.05.2020,Тверская область,1006,447,10,0,44,7
15.05.2020,Томская область,329,80,4,0,9,11
15.05.2020,Тульская область,2263,556,18,2,105,74
15.05.2020,Тыва,222,44,1,0,26,1
15.05.2020,Тюменская область,1057,357,6,0,39,34
15.05.2020,Удмуртия,408,202,12,0,6,22
15.05.2020,Ульяновская область,1081,246,5,0,69,24
15.05.2020,Хабаровский край,1126,497,7,0,52,46
15.05.2020,Хакасия,557,192,9,0,25,38
15.05.2020,ХМАО – Югра,965,356,8,2,39,14
15.05.2020,Челябинская область,1407,438,6,1,100,78
15.05.2020,Чечня,891,529,9,0,26,27
15.05.2020,Чувашия,1522,405,8,0,83,61
15.05.2020,Чукотский АО,42,16,0,0,6,1
15.05.2020,Ямало-Ненецкий АО,1548,220,3,0,115,22
15.05.2020,Ярославская область,1537,244,11,0,87,31
16.05.2020,Адыгея,347,222,8,0,40,8
16.05.2020,Алтай,69,33,0,0,4,3
16.05.2020,Алтайский край,885,449,3,0,38,27
16.05.2020,Амурская область,212,49,1,0,8,5
16.05.2020,Архангельская область,638,256,3,0,52,27
16.05.2020,Астраханская область,984,319,7,0,39,25
16.05.2020,Башкортостан,1963,580,17,1,89,56
16.05.2020,Белгородская область,1149,347,9,0,76,48
16.05.2020,Брянская область,2080,909,30,0,85,75
16.05.2020,Бурятия,865,302,6,0,41,25
16.05.2020,Владимирская область,1657,232,15,0,65,83
16.05.2020,Волгоградская область,1531,462,13,0,86,55
16.05.2020,Вологодская область,398,176,3,1,37,4
16.05.2020,Воронежская область,1113,614,13,1,39,62
16.05.2020,Дагестан,3280,1570,27,0,88,80
16.05.2020,Еврейская АО,225,62,2,0,3,2
16.05.2020,Забайкальский край,486,195,3,1,32,17
16.05.2020,Ивановская область,1192,333,13,0,68,26
16.05.2020,Ингушетия,1443,346,35,0,36,9
16.05.2020,Иркутская область,499,124,4,0,25,7
16.05.2020,Кабардино-Балкария,1690,356,7,0,71,37
16.05.2020,Калининградская область,916,339,11,0,35,16
16.05.2020,Калмыкия,655,211,8,2,37,16
16.05.2020,Калужская область,2312,473,19,0,99,35
16.05.2020,Камчатский край,461,114,1,0,18,3
16.05.2020,Карачаево-Черкессия,632,179,4,1,18,50
16.05.2020,Карелия,202,52,1,0,8,3
16.05.2020,Кемеровская область,307,106,7,0,11,7
16.05.2020,Кировская область,967,503,5,0,35,51
16.05.2020,Коми,911,413,17,1,29,26
16.05.2020,Костромская область,460,193,3,0,8,25
16.05.2020,Краснодарский край,2510,1139,24,0,92,160
16.05.2020,Красноярский край,1651,531,18,2,61,31
16.05.2020,Крым,258,103,2,0,13,14
16.05.2020,Курганская область,109,43,0,0,6,0
16.05.2020,Курская область,1855,489,7,0,78,53
16.05.2020,Ленинградская область,1913,641,8,1,72,48
16.05.2020,Липецкая область,1133,287,3,0,50,29
16.05.2020,Магаданская область,174,101,3,0,3,3
16.05.2020,Марий Эл,1130,860,7,0,52,51
16.05.2020,Мордовия,1348,357,9,0,25,7
16.05.2020,Москва,138969,26032,1432,74,3505,1470
16.05.2020,Московская область,26462,2724,262,9,937,256
16.05.2020,Мурманская область,2644,737,6,0,93,248
16.05.2020,Ненецкий АО,52,7,0,0,0,0
16.05.2020,Нижегородская область,6132,1323,42,2,229,103
16.05.2020,Новгородская область,598,170,5,0,14,12
16.05.2020,Новосибирская область,1511,610,20,2,64,84
16.05.2020,Омская область,476,88,7,0,40,14
16.05.2020,Оренбургская область,1243,564,5,0,35,36
16.05.2020,Орловская область,1381,412,10,0,52,50
16.05.2020,Пензенская область,1041,736,10,0,56,78
16.05.2020,Пермский край,973,589,13,0,52,49
16.05.2020,Приморский край,1197,389,12,0,87,49
16.05.2020,Псковская область,386,132,9,1,19,20
16.05.2020,Ростовская область,2312,719,28,3,112,90
16.05.2020,Рязанская область,2214,393,7,0,91,41
16.05.2020,Самарская область,1372,275,9,0,70,42
16.05.2020,Санкт-Петербург,10011,2109,80,6,525,104
16.05.2020,Саратовская область,1633,359,7,0,107,38
16.05.2020,Саха (Якутия),785,278,4,0,63,32
16.05.2020,Сахалинская область,48,28,0,0,3,1
16.05.2020,Свердловская область,2571,601,6,1,105,55
16.05.2020,Севастополь,135,74,2,0,0,9
16.05.2020,Северная Осетия,2016,1018,15,2,73,115
16.05.2020,Смоленская область,1146,348,11,1,41,22
16.05.2020,Ставропольский край,1367,486,26,0,59,24
16.05.2020,Тамбовская область,1819,503,4,1,82,32
16.05.2020,Татарстан,2148,1108,7,1,84,102
16.05.2020,Тверская область,1059,475,10,0,53,28
16.05.2020,Томская область,343,88,4,0,14,8
16.05.2020,Тульская область,2364,643,19,1,101,87
16.05.2020,Тыва,252,44,1,0,30,0
16.05.2020,Тюменская область,1102,379,7,1,45,22
16.05.2020,Удмуртия,422,227,12,0,14,25
16.05.2020,Ульяновская область,1159,263,5,0,78,17
16.05.2020,Хабаровский край,1176,503,9,2,50,6
16.05.2020,Хакасия,595,228,10,1,38,36
16.05.2020,ХМАО – Югра,1048,360,8,0,83,4
16.05.2020,Челябинская область,1476,496,6,0,69,58
16.05.2020,Чечня,918,569,9,0,27,40
16.05.2020,Чувашия,1603,457,8,0,81,52
16.05.2020,Чукотский АО,47,19,0,0,5,3
16.05.2020,Ямало-Ненецкий АО,1598,234,3,0,50,14
16.05.2020,Ярославская область,1629,299,11,0,92,55
17.05.2020,Адыгея,398,222,8,0,51,0
17.05.2020,Алтай,75,34,0,0,6,1
17.05.2020,Алтайский край,925,465,3,0,40,16
17.05.2020,Амурская область,222,51,1,0,10,2
17.05.2020,Архангельская область,688,262,3,0,50,6
17.05.2020,Астраханская область,1029,375,7,0,45,56
17.05.2020,Башкортостан,2061,599,17,0,98,19
17.05.2020,Белгородская область,1222,361,9,0,73,14
17.05.2020,Брянская область,2178,1001,30,0,98,92
17.05.2020,Бурятия,892,321,6,0,27,19
17.05.2020,Владимирская область,1738,232,15,0,81,0
17.05.2020,Волгоградская область,1596,464,13,0,65,2
17.05.2020,Вологодская область,431,180,3,0,33,4
17.05.2020,Воронежская область,1151,641,13,0,38,27
17.05.2020,Дагестан,3371,1705,29,2,91,135
17.05.2020,Еврейская АО,230,66,2,0,5,4
17.05.2020,Забайкальский край,510,212,4,1,24,17
17.05.2020,Ивановская область,1245,334,13,0,53,1
17.05.2020,Ингушетия,1480,353,35,0,37,7
17.05.2020,Иркутская область,526,135,4,0,27,11
17.05.2020,Кабардино-Балкария,1759,407,7,0,69,51
17.05.2020,Калининградская область,952,361,11,0,36,22
17.05.2020,Калмыкия,693,228,8,0,38,17
17.05.2020,Калужская область,2409,489,19,0,97,16
17.05.2020,Камчатский край,477,125,1,0,16,11
17.05.2020,Карачаево-Черкессия,651,189,4,0,19,10
17.05.2020,Карелия,215,52,1,0,13,0
17.05.2020,Кемеровская область,321,116,7,0,14,10
17.05.2020,Кировская область,1001,548,5,0,34,45
17.05.2020,Коми,931,415,17,0,20,2
17.05.2020,Костромская область,477,198,3,0,17,5
17.05.2020,Краснодарский край,2605,1261,25,1,95,122
17.05.2020,Красноярский край,1765,542,18,0,114,11
17.05.2020,Крым,272,106,2,0,14,3
17.05.2020,Курганская область,111,44,0,0,2,1
17.05.2020,Курская область,1936,536,7,0,81,47
17.05.2020,Ленинградская область,1982,653,8,0,69,12
17.05.2020,Липецкая область,1186,309,4,1,53,22
17.05.2020,Магаданская область,186,105,3,0,12,4
17.05.2020,Марий Эл,1184,861,7,0,54,1
17.05.2020,Мордовия,1376,412,9,0,28,55
17.05.2020,Москва,142824,27490,1503,71,3855,1458
17.05.2020,Московская область,27369,3088,268,6,907,364
17.05.2020,Мурманская область,2654,1282,6,0,10,545
17.05.2020,Ненецкий АО,54,7,0,0,2,0
17.05.2020,Нижегородская область,6413,1373,43,1,281,50
17.05.2020,Новгородская область,631,178,5,0,33,8
17.05.2020,Новосибирская область,1581,638,20,0,70,28
17.05.2020,Омская область,534,88,7,0,58,0
17.05.2020,Оренбургская область,1278,602,5,0,35,38
17.05.2020,Орловская область,1449,426,10,0,68,14
17.05.2020,Пензенская область,1101,777,11,1,60,41
17.05.2020,Пермский край,1024,589,13,0,51,0
17.05.2020,Приморский край,1268,399,12,0,71,10
17.05.2020,Псковская область,405,132,9,0,19,0
17.05.2020,Ростовская область,2427,797,31,3,115,78
17.05.2020,Рязанская область,2300,396,7,0,86,3
17.05.2020,Самарская область,1437,295,9,0,65,20
17.05.2020,Санкт-Петербург,10462,2175,85,5,451,66
17.05.2020,Саратовская область,1754,386,8,1,121,27
17.05.2020,Саха (Якутия),828,313,4,0,43,35
17.05.2020,Сахалинская область,50,28,0,0,2,0
17.05.2020,Свердловская область,2731,610,6,0,160,9
17.05.2020,Севастополь,138,75,2,0,3,1
17.05.2020,Северная Осетия,2090,1041,15,0,74,23
17.05.2020,Смоленская область,1190,366,11,0,44,18
17.05.2020,Ставропольский край,1465,526,26,0,98,40
17.05.2020,Тамбовская область,1902,523,4,0,83,20
17.05.2020,Татарстан,2232,1173,7,0,84,65
17.05.2020,Тверская область,1085,500,10,0,26,25
17.05.2020,Томская область,363,88,4,0,20,0
17.05.2020,Тульская область,2461,670,19,0,97,27
17.05.2020,Тыва,269,44,1,0,17,0
17.05.2020,Тюменская область,1135,448,7,0,33,69
17.05.2020,Удмуртия,436,229,12,0,14,2
17.05.2020,Ульяновская область,1260,276,5,0,101,13
17.05.2020,Хабаровский край,1223,547,9,0,47,44
17.05.2020,Хакасия,618,237,10,0,23,9
17.05.2020,ХМАО – Югра,1166,389,9,1,118,29
17.05.2020,Челябинская область,1574,543,6,0,98,47
17.05.2020,Чечня,943,580,9,0,25,11
17.05.2020,Чувашия,1700,517,8,0,97,60
17.05.2020,Чукотский АО,56,23,0,0,9,4
17.05.2020,Ямало-Ненецкий АО,1689,235,3,0,91,1
17.05.2020,Ярославская область,1726,304,11,0,97,5
18.05.2020,Адыгея,430,240,8,0,32,18
18.05.2020,Алтай,78,34,0,0,3,0
18.05.2020,Алтайский край,970,480,3,0,45,15
18.05.2020,Амурская область,238,54,1,0,16,3
18.05.2020,Архангельская область,720,264,3,0,32,2
18.05.2020,Астраханская область,1065,426,7,0,36,51
18.05.2020,Башкортостан,2155,651,17,0,94,52
18.05.2020,Белгородская область,1292,367,9,0,70,6
